amount0,amount1,amountUSD,id,sqrtPriceX96,tick,timestamp,timestamp_1,liquidity,token0Price,token1Price,sqrtPrice,open,close,datetime
152574.9506,-50.75935781,152336.1687,0x5e34b6b0df327ebacdc03df0a0753923e3d3cc9c418012d4df35b7946023d286#164934,1.44717E+33,196265,1628786978,12-08-2021 16:49,3.05171E+19,3000.836938,0.00033324,1.4463E+33,3040.939194,3000.836938,12-08-2021 22:19
698868.1792,-232.3339276,697612.2771,0x742916f37d428a58679fba013fabe7d52578feeb00264cd3313ce6f041af3a52#164935,1.44631E+33,196253,1628787005,12-08-2021 16:50,3.05171E+19,3000.836938,0.00033324,1.4463E+33,3040.939194,3000.836938,12-08-2021 22:20
9029.530874,-3,9015.95231,0xe498a78e21452f1c1be877f5a4bf480aa557320f78eef6489338cc21cb010aac#164940,1.4463E+33,196253,1628787252,12-08-2021 16:54,3.05171E+19,3000.836938,0.00033324,1.4463E+33,3040.939194,3000.836938,12-08-2021 22:24
601307.998,-199.6777287,600254.151,0xca38c614342e13a2cc77bb74ae3bcde2cf6b6b2ad6ab5d979e91f3b5154a0464#164941,1.44557E+33,196243,1628787795,12-08-2021 17:03,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:33
20000,-6.637968853,19969.83198,0x733763c682765eaf064632303e920c495a43aeb86e284e8204a6e081692c4aaf#164942,1.44554E+33,196243,1628787891,12-08-2021 17:04,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:34
16941.91976,-5.622821748,16916.38632,0x036bbb63ee22075a6e779a1f50fec19601c72c22fe7d14aeb1b00c9a009f3c29#164943,1.44552E+33,196242,1628788106,12-08-2021 17:08,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:38
508002.4991,-168.5254433,507132.1392,0xb40c7ee4b30dd711a367ec11e9080b12b7f11905d66e021090ae3e3a75adccc9#164944,1.4449E+33,196234,1628788212,12-08-2021 17:10,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:40
401267.9664,-133.0152688,400598.4804,0x633cfcdccd43f795ab3536adbe55aae2abb59fb98d628b808a9d716ff96ca8c3#164945,1.44442E+33,196227,1628788361,12-08-2021 17:12,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:42
290883.6004,-96.36806286,290411.7686,0x915679d2f02b559879b3e0b0fe0f3bf904a42c15122a8e06b968dec491006363#164946,1.44406E+33,196222,1628788361,12-08-2021 17:12,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:42
612606.617,-202.7987708,611530.3059,0xaa195783c9ecafa8cf6d098ddb09806ad9baad17af82439f9383108d1363e1e6#164947,1.44332E+33,196212,1628788521,12-08-2021 17:15,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:45
266898.3344,-88.28930215,266468.1166,0xc10c539c74601fcb937cec231278846911fc399bd65284dce76679052c2d98dd#164948,1.44299E+33,196207,1628788521,12-08-2021 17:15,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:45
244650.903,-80.89509063,244258.8338,0xc83eff61c1edcd0cc2819a6ce6253c881c63292cb7007017509ba4c50937d97c#164949,1.4427E+33,196203,1628788549,12-08-2021 17:15,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:45
210696.209,-69.64112072,210361.5569,0xbcbc398904703196fb829725d11c4392185de080664ece693142d904851bf6a8#164950,1.44244E+33,196200,1628788552,12-08-2021 17:15,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:45
550106.0924,-181.7307215,549186.117,0xd266f316e9c859fcac3783cf6ee72eacf302660897c1d5d9e14e56569f3bf471#164951,1.44194E+33,196193,1628788599,12-08-2021 17:16,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 22:46
374284.6229,-123.5174953,373679.7146,0x00babe629b759692416441253337d8ac286ee6c31fa70ffc7e3baf759b0d1f16#164955,1.44127E+33,196183,1628789506,12-08-2021 17:31,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:01
11545,-3.810875603,11527.64112,0x09a115bc9cf163fe6128822748aaf727b2ceb28b8f8cc429bec8ccd39afcce3e#164954,1.4416E+33,196188,1628789506,12-08-2021 17:31,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:01
367984.3348,-121.4962377,367390.3184,0x78a184a0441b9f27cf583fc6227a8cb5187a7e4cb0d38e1308b180194a503fef#164953,1.44161E+33,196188,1628789506,12-08-2021 17:31,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:01
107281.9402,-35.39344863,107117.4452,0xda47b67ac109a7729443d8bc77b6e02643b3b39abb0441486d5f7de29ff056bf#164956,1.44117E+33,196182,1628789549,12-08-2021 17:32,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:02
242501.0966,-79.98626088,242119.0963,0x32825fb8a03aefa240aaa0e24541a387bc13ffc45cdc920f66b45a2eeba7707d#164957,1.44095E+33,196179,1628789559,12-08-2021 17:32,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:02
342576.8218,-112.9539687,342026.546,0xaf6248d5c49c8c0a10e08ee514cec0b4164f74c08da734db163ea170d0b5e451#164958,1.44065E+33,196175,1628789575,12-08-2021 17:32,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:02
213527.2365,-70.37954948,213192.802,0x44d2bb0678ebc78f4614b33ed0eb01f365f882091a080b3be7d4debe179ae99d#164959,1.44046E+33,196172,1628789600,12-08-2021 17:33,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:03
20000,-6.591133122,19969.87592,0x6b530dc54481981d07763d885e283941615f3bed416f0f57cf8b3faf4c4ba0db#164960,1.44044E+33,196172,1628789632,12-08-2021 17:33,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:03
5000,-1.647757646,4992.492245,0x464c862ed088ad6d46f8241c79d85e15e466ec1f148a6de7d9f59e65a30c1ba2#164961,1.44043E+33,196172,1628789644,12-08-2021 17:34,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:04
146125.7796,-48.15144587,145899.9679,0xa5daeea91920e287b011f92771e85a08196b572342263f91410e0b4284c966b3#164962,1.4403E+33,196170,1628789654,12-08-2021 17:34,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:04
55064.74585,-18.14269342,54981.20827,0xf5737076305dcc434460e24effa52d14bd99bf67810b9f0a9faf1179faadb942#164963,1.44025E+33,196169,1628789900,12-08-2021 17:38,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:08
223172.2552,-73.51790872,222822.0509,0x43c1e02fea8f11131e92916823c38caba4917010df89a63c2471c84f80ce6481#164964,1.44005E+33,196166,1628789927,12-08-2021 17:38,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:08
1000,-0.329376319,998.4996899,0x8000ad58262cbd485d329f1aa1019f8921fd2d14d14ba1e21abeb32b3c7fbd3e#164965,1.44005E+33,196166,1628790016,12-08-2021 17:40,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:10
86297.04319,-28.42195159,86165.28824,0x007ca29ff0bd16123761706df8772f0793651eff474f341e54a32be0eafe8bef#164967,1.43996E+33,196165,1628790035,12-08-2021 17:40,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:10
20000,-6.587440321,19969.87595,0xeda41579404c4fba10f42dd34d7e511cb1b71f08406c0d159ee7d04d26910cc5#164966,1.44003E+33,196166,1628790035,12-08-2021 17:40,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:10
2495,-0.821683452,2491.25557,0x801fc5193b3605574b1d5861186d8d76f45edfd5c251273e04ae29068de3dc5c#164968,1.43995E+33,196165,1628790111,12-08-2021 17:41,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:11
10000,-3.293294852,9984.968989,0x353265f531a5c2ab28933452514fceefe44034f9ad5b482d9314dcf037e25b63#164970,1.43995E+33,196165,1628790318,12-08-2021 17:45,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:15
5266.694624,-1.734461356,5258.78598,0x7fb8db8b804bb9fbef71a0c1913c2b9472efe38c48fd577a1a1d74faab7792e3#164971,1.43994E+33,196165,1628790448,12-08-2021 17:47,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:17
-400022.6252,132.564643,400674.5439,0x5ce5144f5e082a26f90c191c4ee6f291031feb70081812050f567e17fbc5ad12#164973,1.4403E+33,196170,1628791075,12-08-2021 17:57,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:27
-30860.11911,10.22957315,30906.84663,0x3cede6a5c570e8a6c5444c4dd6fda57dca31e0d91ac0a35e920c7529dbb11efd#164974,1.44033E+33,196170,1628791139,12-08-2021 17:58,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:28
-228059.0752,75.60968883,228418.4732,0x77149e02c3fe22e46e02c584c53b795208db7e74f9125aa55c367a191485b201#164975,1.44053E+33,196173,1628791172,12-08-2021 17:59,2.15873E+19,3024.913333,0.000330588,1.44053E+33,3003.880312,3024.913333,12-08-2021 23:29
-3011.648683,0.998612575,3016.182589,0x016cb6f5390e5cbce0d7cfa58ed95d4faf2210290589f6e5f9b2143d40f89f06#164976,1.44054E+33,196173,1628791263,12-08-2021 18:01,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,12-08-2021 23:31
236060.885,-77.79364337,235689.5147,0x0d64e59058675bbe5b1bfb82456d77291137c23015cd6d8a0b219545e826e2f7#164979,1.44032E+33,196170,1628791469,12-08-2021 18:04,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,12-08-2021 23:34
3760,-1.238919635,3754.355616,0xd932e0872d9d7624ef4224513e8572ba16b64bc0ac4084d15087f0bbdcaa8d32#164980,1.44032E+33,196170,1628791487,12-08-2021 18:04,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,12-08-2021 23:34
1360760.02,-447.9900797,1358145.239,0x25d16e7acccd0d1179c08dab079e2976f0dccd092b80541b4c428e440d97bd4b#164990,1.4391E+33,196153,1628791845,12-08-2021 18:10,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,12-08-2021 23:40
244422.1673,-80.38852571,244037.0289,0xa559280b9e332fb1dac91f8610f37183adb676374403eba94917357952ec2f43#164991,1.43888E+33,196150,1628792040,12-08-2021 18:14,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,12-08-2021 23:44
2520244.735,-827.4670291,2514500.144,0xf76dd7d7f72538faa2b5d457c20dfa8902956fe75f1244db8ba3bf21f4eb3701#164992,1.43663E+33,196119,1628792062,12-08-2021 18:14,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,12-08-2021 23:44
340796.3799,-111.6944703,340249.2799,0x536c7bd7e4a71464f7634bf040bdc761c94315d45c9644b4f47e42a6eaac0f3d#164998,1.43633E+33,196115,1628794280,12-08-2021 18:51,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:21
402910.5952,-131.9912221,402256.0381,0x07546a4b037d7811a291f8a9e570536da7c9ea3bb4db3f3c362a8f3588f7a9e2#165000,1.43597E+33,196110,1628794290,12-08-2021 18:51,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:21
181669.7813,-59.49241288,181387.0737,0x2b03171751b5da685b6d44a67de74888256bfc3cba0fde977649c174f0a91566#165001,1.43581E+33,196107,1628794304,12-08-2021 18:51,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:21
136596.6362,-44.71204193,136385.9743,0x2ac7268068e9ef98a4ce21e7cf9fbaef62752f5531cef524d96ff4d69d8a8801#165003,1.43551E+33,196103,1628794309,12-08-2021 18:51,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:21
201767.5943,-66.05824574,201452.3592,0x333f69a8a135fa4cd65c66752b167247c8d8b86bda5b3e6f03f29c9fb4a56f78#165002,1.43563E+33,196105,1628794309,12-08-2021 18:51,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:21
480167.9784,-156.9932204,479376.513,0x596228035282adbc2c9ee69c92d56283d6f0b37b5215e88f3ad05444d71ce272#165005,1.43454E+33,196090,1628794323,12-08-2021 18:52,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:22
614340.7525,-200.9979596,613302.6347,0xfe6ef51f040d6c3449368cb57b6e06e4d6e767e8c5a83f305e38ff8128ec45ca#165004,1.43496E+33,196096,1628794323,12-08-2021 18:52,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:22
141950.0795,-46.39337011,141730.9312,0xcf070702082d0f785c7d098642b5fcb44af11377e37b23d0e56b78934b180eac#165006,1.43441E+33,196088,1628794399,12-08-2021 18:53,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:23
256446.4849,-83.79340561,256041.5075,0x0476c88def925ed0ce1cfc16a95f5924a5b71701db7b505c7c132d1f8bd78c3e#165007,1.43418E+33,196085,1628794405,12-08-2021 18:53,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:23
77015.05436,-25.15932608,76897.70031,0x68b6405e5bc9151491a4d99f1bd87ce5298b4c788087c8183c76e94dba39805b#165008,1.43411E+33,196084,1628794405,12-08-2021 18:53,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:23
259245.9574,-84.67299434,258836.3392,0xb04f6c2e6242a509501f297bc8af6ad92bf094d884a4dc162acfbe0cddeef3b2#165009,1.43388E+33,196081,1628794477,12-08-2021 18:54,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:24
200946.7781,-65.6130526,200632.9044,0xc9d487ef3214367f663fbf87c1a9fac6209b6aa0ab0bd3e6665b6867163de637#165010,1.4337E+33,196078,1628794477,12-08-2021 18:54,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:24
237046.0084,-77.37922308,236673.1467,0x28c3eb5612078060527d41c65fd342e991a9db623129839e9c131be46b1ffdbf#165011,1.43349E+33,196075,1628794523,12-08-2021 18:55,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:25
244216.8727,-79.69633521,243832.1953,0x43a083b52e9465ef577fdcb472a5932cd92e9e503b9f8de2193290c7836d644a#165012,1.43328E+33,196072,1628794566,12-08-2021 18:56,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:26
160946.3576,-52.50917827,160696.9682,0xc69fb74b24173921d1abcb7f3b7ee0e40259182c1fc44b475a63e18eb015c471#165013,1.43314E+33,196070,1628794582,12-08-2021 18:56,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:26
158194.3126,-51.60115154,157949.3228,0x9f6374c4b3cd638cc9f643d6c85cf66c7a62f7fd2a0409f0190511d7bde987a1#165015,1.433E+33,196068,1628794639,12-08-2021 18:57,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:27
107835.4999,-35.16891631,107670.1697,0x8cf36e9f7f124a0d22524d1d0b8f93fec3f2e4ca0055aa8f5bbb3a49fa2fc128#165016,1.4329E+33,196067,1628794654,12-08-2021 18:57,2.91313E+19,3057.22095,0.000327094,1.4329E+33,3024.901962,3057.22095,13-08-2021 00:27
-1886123.106,619.52,1890066.315,0x3dae06dd18c095f42b30f3f5634883dbddfdee9904cd2a69e6b598eda3c3257a#165021,1.43458E+33,196090,1628797523,12-08-2021 19:45,2.92219E+19,3050.082123,0.00032786,1.43458E+33,3057.22095,3050.082123,13-08-2021 01:15
222810.1258,-72.82133488,222460.5887,0xf7816219aa5cae9c4de97e0bc347626425f4d5e9f24fab6d9795140a03b248db#165023,1.43438E+33,196088,1628798882,12-08-2021 20:08,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:38
579.98557,-0.189531252,579.1154876,0x9b39d29f632d559b62199b4c00d3867b14142f13775b004d16b4cb0070f24b05#165028,1.43438E+33,196088,1628798908,12-08-2021 20:08,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:38
381895.2477,-124.768506,381277.3627,0x441447e95bbf72dec175c2b2e8d1cd260b3fe495c996449104b85a65ddcd8048#165029,1.43404E+33,196083,1628798930,12-08-2021 20:08,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:38
260652.0488,-85.12340223,260240.0918,0xacf7e48c02d6dd390fa12c4a07da6dfadae8956cca06c39d2ef79d9332dbe848#165030,1.43381E+33,196080,1628798941,12-08-2021 20:09,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:39
212397.2304,-69.31895568,212064.7616,0x9bb4849d4af4c6b9959a0bbfbaf5658d30b7757b29bbc55af22dc29f94b21890#165032,1.43336E+33,196073,1628799010,12-08-2021 20:10,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:40
294115.0714,-96.01877538,293647.2912,0xaed8eba03a43b7359aa8c2c3191b40755bdab95f94954260c7d11ccc5cdefe12#165031,1.43355E+33,196076,1628799010,12-08-2021 20:10,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:40
2475,-0.807645532,2471.285616,0x5c509bcc573271a1fef1c312f30cf2163767e5a7b99b664ca263a3fdb541f5cd#165033,1.43336E+33,196073,1628799030,12-08-2021 20:10,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:40
210345.0487,-68.63108623,210015.9268,0x8c6e3d4e25cc5713f261934fa8e3d7feba90b662013ce888c4ad7d503ebcd60b#165034,1.43317E+33,196071,1628799081,12-08-2021 20:11,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:41
455132.532,-148.4390638,454386.1585,0xe50a0466373ffdbc3e360ffa8557938054c39bbc818d51125be432c67d2473fd#165035,1.43277E+33,196065,1628799086,12-08-2021 20:11,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:41
275593.4612,-89.84285357,275156.728,0x2ed576c316d9c3c6914de33fdb8eabe2d958bc07bb346846a4b4f63024609dd7#165036,1.43253E+33,196062,1628799156,12-08-2021 20:12,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:42
185633.3797,-60.49886138,185344.34,0x42009941b6c054c6783a773497a399be6b4ca345231acf58ec1d0db28cc9a3c1#165037,1.43236E+33,196059,1628799156,12-08-2021 20:12,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:42
224512.7065,-73.15133396,224160.4496,0xf5cd321483fd6782610d9010c8db3af38ce5cf9f9c87d17a62b270a63039c741#165038,1.43216E+33,196057,1628799187,12-08-2021 20:13,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:43
165840.1576,-54.02148676,165582.9476,0xfc853c97d9dc2f3d825828758c806b7142121db9aa38b1d282863d1271575c77#165039,1.43202E+33,196055,1628799187,12-08-2021 20:13,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:43
235013.0897,-76.53526551,234643.6039,0x8580038f049019a443389477fc4b171a69fe25619530c08940b34f402b4fa480#165040,1.43181E+33,196052,1628799227,12-08-2021 20:13,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:43
2500,-0.814040442,2496.24808,0x91feb1ff93802ed7b6d786be191924a19a2186616c47e3df4082be9a4497cebf#165041,1.43181E+33,196052,1628799227,12-08-2021 20:13,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:43
219043.5025,-71.31437209,218700.2005,0x0ff7027c72aef7112fbd916feb568afbd0e58f850c74978ab7726b493610d70e#165042,1.43161E+33,196049,1628799285,12-08-2021 20:14,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:44
5000,-1.62763394,4992.492321,0xb4db352934c198fdb0a8370ce00f5aa31e97a93cbc1d1ce64f53a21e5431559c#165043,1.43161E+33,196049,1628799322,12-08-2021 20:15,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:45
749644.5942,-243.915985,748347.6032,0xe68e6b2584a0476f75c3cd82cb05104c6a30e220395a729d93a30e7b34075e9c#165044,1.43095E+33,196040,1628799343,12-08-2021 20:15,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 01:45
-552351.7652,180.9510352,553277.3557,0x0cdd5109052e29f41cfbb9b4a6388ed22db58d7d12b187dcd8a40be1bd54bf3b#165055,1.4321E+33,196056,1628801635,12-08-2021 20:53,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:23
-751273.757,245.9199454,752578.9502,0xf01b1d9561092bf13d375b5b1c1db424674269a6e350db295d3cdeba3cc8b752#165054,1.43161E+33,196049,1628801635,12-08-2021 20:53,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:23
-2003404.876,657.3556564,2007664.685,0x4c656b8aa34082e17a873162a8f8fa8027ffd1c699e2b4476f4574a0ac4599d4#165056,1.43388E+33,196081,1628801684,12-08-2021 20:54,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:24
-45347.71653,14.89833063,45416.58345,0x78ea8c6881ced039d7e4d465d346d9d26e43cab41f409f3925ac4ffa06f87a59#165057,1.43392E+33,196081,1628801684,12-08-2021 20:54,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:24
-50078.94635,16.4573,50155.07225,0x7c6f031310e676f50a0128cc67d69346287f07bc4316eea5093dd3d067ec5fc1#165059,1.43412E+33,196084,1628801684,12-08-2021 20:54,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:24
-176922.2648,58.13325556,177198.1997,0x85fa6325718fb5a75c2e5bbb80ed8861ad6fed5c90bd1ad26865eecb405fa28a#165058,1.43408E+33,196083,1628801684,12-08-2021 20:54,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:24
-279082.4556,91.73282408,279526.6121,0xaac41675093f3394036ebd8a06fb5b57999694061fc36fd9ee7eb0efeca84101#165060,1.43437E+33,196087,1628801684,12-08-2021 20:54,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:24
-18250.66881,6,18278.23099,0xdd1d131eeafb43dd2d909b55ab1888d9dd9fd206f7b65a1ed6677444e01c5be7#165061,1.43439E+33,196088,1628801684,12-08-2021 20:54,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:24
-2471.239649,0.812443039,2474.959566,0x4d6c80c62abf5be0c5509818f0f8ccb9220d6f08f8aefe960df368a47f39f9e4#165062,1.43439E+33,196088,1628801748,12-08-2021 20:55,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:25
520714.9068,-170.1096553,519850.1175,0x542170cb61f586ad9e4bd384ba8f01e5920aa4ad9d24c6b3b08370499f1e0593#165063,1.43393E+33,196081,1628801973,12-08-2021 20:59,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:29
196501.2206,-64.16545579,196194.5527,0xe6344eb898d977dfd2b5b30b28bcc2b26c33008ec49388c4be1761a0fc0ee304#165064,1.43375E+33,196079,1628801973,12-08-2021 20:59,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:29
297996.7434,-97.27807427,297522.4428,0x556a2f96ed798ace63bfc43c11aae544f34032e576c54bd4727c45e3262db97a#165065,1.43349E+33,196075,1628801988,12-08-2021 20:59,2.91543E+19,3054.720977,0.000327362,1.43349E+33,3050.923795,3054.720977,13-08-2021 02:29
619905.5512,-202.2474739,618857.5762,0x3906d4c776176641384e40c857836c3618e71ef16aa053299b442fb7713a4c84#165066,1.43294E+33,196067,1628802028,12-08-2021 21:00,2.92448E+19,3045.185129,0.000328387,1.43573E+33,3057.057506,3045.185129,13-08-2021 02:30
536690.9452,-174.9734385,535797.4044,0x4db486cd7d7a76c03e067149e3657b388d178ec6cf9adb3355044c1805b66aee#165067,1.43247E+33,196061,1628802028,12-08-2021 21:00,2.92448E+19,3045.185129,0.000328387,1.43573E+33,3057.057506,3045.185129,13-08-2021 02:30
235762.2218,-76.82724772,235391.5019,0x1f7a14f5f82e92dddcc0cbdd37e213c2e91f7bfed52e38a84a89ed77e6b016ab#165068,1.43226E+33,196058,1628802056,12-08-2021 21:00,2.92448E+19,3045.185129,0.000328387,1.43573E+33,3057.057506,3045.185129,13-08-2021 02:30
1700,-0.553893691,1697.449112,0xebf1fe5a7adaa48aff0c9b2ec7aed683b4305231d06864ffecebbb8f308112d9#165073,1.43226E+33,196058,1628802124,12-08-2021 21:02,2.92448E+19,3045.185129,0.000328387,1.43573E+33,3057.057506,3045.185129,13-08-2021 02:32
-135565.4665,44.43981149,135775.1266,0xdcc1551d5c6a4664d1f34a0fd61a86d10d0e1d230c51e03a945dae74af209470#165074,1.43238E+33,196060,1628802153,12-08-2021 21:02,2.92448E+19,3045.185129,0.000328387,1.43573E+33,3057.057506,3045.185129,13-08-2021 02:32
-316399.0861,103.748005,316906.1678,0x2661ecdb596ce89683227453b1b8279b46be2578645f210e02a361765e02deb3#165075,1.43266E+33,196063,1628802256,12-08-2021 21:04,2.92448E+19,3045.185129,0.000328387,1.43573E+33,3057.057506,3045.185129,13-08-2021 02:34
-113853.8713,37.34288885,114029.1875,0x9a58c8cfd4b1d297204d88409a3071fd30fcd94f2e14dac05135c962d50e883f#165076,1.43276E+33,196065,1628802256,12-08-2021 21:04,2.92448E+19,3045.185129,0.000328387,1.43573E+33,3057.057506,3045.185129,13-08-2021 02:34
