token0Price,token1Price,datetime,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:32,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:32,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:33,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:35,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:36,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:36,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:36,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:37,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:45,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:49,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:49,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:49,,,,,,,,,
3110.28771,0.000321514,10-08-2021 09:51,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:08,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:08,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:10,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:10,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:12,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:15,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:15,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:17,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:18,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:26,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:27,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:28,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:29,,,,,,,,,
3110.28771,0.000321514,10-08-2021 10:29,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:30,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:30,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:32,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:34,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:36,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:36,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:37,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:37,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:37,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:37,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:37,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:38,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:46,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:46,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:46,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:46,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:46,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:47,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:47,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:49,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:49,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:49,,,,,,,,,
3118.507978,0.000320666,10-08-2021 10:50,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:00,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:11,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:15,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:20,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:21,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:21,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:22,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:25,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:25,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:27,,,,,,,,,
3118.507978,0.000320666,10-08-2021 11:27,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:30,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:30,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:34,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:34,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:35,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:35,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:36,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:37,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:37,,,,,,,,,
3116.362372,0.000320887,10-08-2021 11:37,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:15,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:15,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:20,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:21,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:21,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:23,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:24,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:25,,,,,,,,,
3116.362372,0.000320887,10-08-2021 12:25,,,,,,,,,
3134.386728,0.000319042,10-08-2021 12:35,,,,,,,,,
3134.386728,0.000319042,10-08-2021 12:39,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:03,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:03,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:03,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:04,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:07,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:12,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:14,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:14,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:25,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:25,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:25,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:26,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:27,,,,,,,,,
3134.386728,0.000319042,10-08-2021 13:29,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:30,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:30,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:31,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:50,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:51,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:54,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:57,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:57,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:57,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:57,,,,,,,,,
3155.635041,0.000316893,10-08-2021 13:57,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:22,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:24,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:25,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:25,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:26,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:26,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:28,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:29,,,,,,,,,
3155.635041,0.000316893,10-08-2021 14:29,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:32,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:32,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:32,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:32,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:32,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:34,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:35,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:35,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:36,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:53,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:55,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:57,,,,,,,,,
3149.685795,0.000317492,10-08-2021 14:57,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:01,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:04,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:05,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:05,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:05,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:05,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:11,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:15,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:15,,,,,,,,,
3149.685795,0.000317492,10-08-2021 15:26,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:50,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:51,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:51,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:51,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:51,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:52,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:52,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:52,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:52,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:53,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:58,,,,,,,,,
3125.392006,0.00031996,10-08-2021 15:59,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:00,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:02,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:02,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:02,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:03,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:03,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:03,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:03,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:11,,,,,,,,,
3125.392006,0.00031996,10-08-2021 16:12,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:37,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:37,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:45,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:46,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:46,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:46,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:46,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:55,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:56,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:57,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:57,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:57,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:57,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:57,,,,,,,,,
3130.168896,0.000319472,10-08-2021 16:58,,,,,,,,,
3130.168896,0.000319472,10-08-2021 17:13,,,,,,,,,
